City,Country,Latitude,Longitude,Population
olginskoye,ru,43.158889,44.688333,3182
olkhovatka,ru,50.28308,39.28715,4363
olkhovka,ru,49.857943,44.562052,5314
olonets,ru,60.984746,32.969759,10006
olovyannaya,ru,50.95,115.566667,8247
olymskiy,ru,51.6798,38.1758,3128
omsk,ru,55,73.4,1129289
omsukchan,ru,62.533333,155.8,4201
omutinskoye,ru,56.474532,67.670868,9595
omutninsk,ru,58.670008,52.193195,25364
onega,ru,63.906067,38.140348,22693
onguday,ru,50.75,86.15,5406
onokhino,ru,56.92501,65.539398,3012
onokhoy,ru,51.932,108.0747,10478
opalikha,ru,55.825932,37.252782,5081
oparino,ru,59.851786,48.278256,4986
opochka,ru,56.710477,28.661738,13548
oranzherei,ru,45.847559,47.566347,4367
orda,ru,57.195086,56.909078,5270
ordynskoye,ru,54.3656,81.8994,10314
ordzhonikidzevskaya,ru,43.319502,45.049109,71841
ordzhonikidzevskiy,ru,43.842331,41.896362,3246
orekhovo-zuevo,ru,55.806722,38.961782,120001
orel-izumrud,ru,43.460047,39.923767,4614
orel,ru,52.965076,36.078495,333310
orgtrud,ru,56.1832,40.6149,4393
orichi,ru,58.403562,49.057194,7806
orlik,ru,52.5178,99.825,2008
orlovka,ru,44.691389,44.174444,3236
orlovo,ru,51.753972,39.587312,4047
orlovskiy,ru,46.871389,42.059167,19325
orlovskiy,ru,51.033333,114.833333,2303
orotukan,ru,62.266667,151.7,2560
orshanka,ru,56.916068,47.893346,6750
orsha,ru,56.91196,36.228622,2272
orsk,ru,51.204873,58.566848,246839
osa,ru,53.387222,103.876944,4454
osa,ru,57.282884,55.456694,23292
osinki,ru,52.8432,49.5132,3103
osinniki,ru,53.6239,87.3598,48920
osinovo,ru,55.8809,48.881,7827
ossora,ru,59.235278,163.071944,2420
ostashkov,ru,57.146667,33.107534,19563
oster,ru,54.017,32.8019,1894
ostrogozhsk,ru,50.866398,39.075615,34403
ostrovnoy,ru,68.053056,39.513056,4747
ostrov,ru,57.343949,28.353681,24355
ostrovskoye,ru,57.805744,42.243316,5138
ostrovtsy,ru,55.5875,38.005556,3683
otkaznoye,ru,44.326389,43.860833,4090
otradinskiy,ru,53.25,36.4,3022
otradnaya,ru,44.393333,41.520556,22985
otradnoye,ru,59.7775,30.818056,21397
otradnoye,ru,44.069444,145.863889,3215
otradnyy,ru,53.375957,51.345197,50127
otrado-kubanskoye,ru,45.244167,40.840833,3697
otrado-olginskoye,ru,45.305278,40.9475,3365
ous,ru,60.905833,61.518611,1639
overyata,ru,58.03408,55.839187,4507
ovsyanka,ru,53.583333,126.883333,3588
ovsyanka,ru,55.9583,92.572,3722
oyek,ru,52.586111,104.455556,3380
oyskhara,ru,43.264016,46.248027,12795
ozerki,ru,53.6294,83.7085,4327
ozernovskiy,ru,51.5,156.516667,2615
ozinki,ru,51.1786,49.6769,9733
pachelma,ru,53.244259,43.352046,8620
palana,ru,59.116667,159.966667,3671
palatka,ru,60.1,150.9,4534
palekh,ru,56.802562,41.855077,5616
palkino,ru,57.540885,28.01257,3112
pallasovka,ru,50.05,46.883333,17139
pamyat parizhskoy kommuny,ru,56.104795,44.495196,4003
panfilovo,ru,56.689941,41.186424,289
pangody,ru,65.916667,74.833333,10898
panino,ru,51.6467,40.1346,7164
pankovka,ru,58.500043,31.199903,9828
pankrushikha,ru,53.831944,80.340556,5160
parabel,ru,58.697778,81.4825,6227
paranga,ru,56.703889,49.404722,6634
paraul,ru,42.741926,47.355315,4278
parfenyevo,ru,58.483958,43.408764,2861
parfino,ru,57.973056,31.648056,8254
pargolovo,ru,60.05,30.316667,11962
parkovyy,ru,45.833056,40.145556,4524
parma,ru,65.950714,57.46847,1319
partizan,ru,53.950174,38.098008,2462
partizanskoye,ru,55.4972,94.3922,3915
partizansk,ru,43.125833,133.133889,42490
partsa,ru,54.2667,42.7168,3056
pashiya,ru,58.4324,58.2562,4140
pashkovskiy,ru,45.024396,39.106788,43634
pavda,ru,59.250886,59.508019,677
pavelets,ru,53.788334,39.246006,2152
pavino,ru,59.113899,46.141419,2947
pavlodolskaya,ru,43.719225,44.478154,5833
pavlogradka,ru,54.2024,73.5592,6148
pavlovka,ru,55.420942,56.55426,4277
pavlovka,ru,53.595685,46.766311,5878
pavlovo,ru,59.808611,30.896667,3348
pavlovo,ru,55.968598,43.091202,63339
pavlovskaya,ru,46.1377,39.7832,31133
pavlovskaya sloboda,ru,55.815171,37.082461,5937
pavlovskiy,ru,57.842403,54.843573,3323
pavlovskiy posad,ru,55.780713,38.654475,60052
pavlovsk,ru,53.318611,82.982222,14827
pavlovsk,ru,59.683333,30.434722,13474
pavlovsk,ru,50.457778,40.108056,26566
pechenga,ru,69.56101,31.220236,2791
pechora,ru,65.147165,57.224392,46113
pechory,ru,57.815034,27.607594,13246
pelagiada,ru,45.206389,42.023611,6871
peleduy,ru,59.628889,112.740556,4556
pelym,ru,61.010833,61.997778,3647
peno,ru,56.92624,32.742625,5187
penza,ru,53.200656,45.004643,512607
peredovaya,ru,44.117222,41.475556,4204
pereleshino,ru,51.7376,40.1388,3795
pereleshinskiy,ru,51.7148,40.1953,3257
perelyub,ru,51.866667,50.366667,5549
peremyshl,ru,54.263126,36.160631,3199
perepravnaya,ru,44.3366,40.7849,3186
pereslavl-zalesskiy,ru,56.739341,38.856259,43490
perevolotskiy,ru,51.876329,54.193776,9667
perevoz,ru,55.596132,44.544606,9228
pereyaslovskaya,ru,45.841207,39.023794,8542
perm,ru,58.009282,56.284063,982428
persianovskiy,ru,47.529722,39.418333,15730
pervoavgustovskiy,ru,52.2264,35.0552,1677
pervomayskaya,ru,43.403307,45.523435,5026
pervomayskiy,ru,64.4165,40.8122,41998
pervomayskiy,ru,53.509246,55.88789,511
pervomayskiy,ru,54.866389,61.170278,10681
pervomayskiy,ru,58.5166,49.7626,3643
pervomayskiy,ru,55.517778,37.22,9964
pervomayskiy,ru,56.614737,43.358254,1086
pervomayskiy,ru,51.5367,55.004643,6540
pervomayskiy,ru,53.353932,51.593643,444
pervomayskiy,ru,53.1954,40.2646,13345
pervomayskiy,ru,54.044824,37.508749,10946
pervomayskiy,ru,51.670131,115.625433,12530
pervomayskoye,ru,53.721111,84.018333,5103
pervomayskoye,ru,43.919041,46.710193,9073
pervomayskoye,ru,43.938471,42.476,5345
pervomayskoye,ru,60.35922,29.742402,4473
pervomayskoye,ru,57.0761,86.2313,5817
pervomaysk,ru,54.8689,43.802717,14810
pervouralsk,ru,56.905278,59.943611,130016
pervoye maya,ru,56.164031,44.719549,2173
pervoye maya,ru,50.889972,39.591904,4512
peschanokopskoye,ru,46.195167,41.081431,11340
peshkovo,ru,47.018667,39.388446,3596
peski,ru,55.216256,38.762625,3705
peski,ru,51.2531,42.4693,7230
peskovka,ru,59.044781,52.360571,6746
pesochenskiy,ru,54.17436,36.109517,547
pesochnoye,ru,58.005972,39.177167,3005
pesochnyy,ru,60.122946,30.164042,6348
pestovo,ru,58.503501,35.676734,15910
pestravka,ru,52.3982,49.961,6623
pestretsy,ru,55.75313,49.654537,7311
pestyaki,ru,56.708597,42.669545,4172
petrodvorets,ru,59.87966,29.90257,61974
petrokamenskoye,ru,57.716,60.6484,3688
petropavlovka,ru,50.6114,105.3196,7582
petropavlovka,ru,50.1017,40.8847,5469
petropavlovskaya,ru,45.081894,40.451253,6632
petropavlovskaya,ru,43.379444,45.826111,3686
petropavlovsk-kamchatskiy,ru,53.0452,158.6483,187283
petropavlovskoye,ru,52.0712,84.107,2839
petro-slavyanka,ru,59.802222,30.506944,1308
petrovskaya,ru,45.431389,37.955,13340
petrovskiy,ru,56.642096,40.320255,2943
petrovskoye,ru,57.010386,39.269279,5324
petrovsk,ru,52.306389,45.391667,33622
petrovsk-zabaykalskiy,ru,51.2339,108.8489,19843
petrov val,ru,50.143374,45.209579,14853
petrozavodsk,ru,61.796131,34.349295,265027
petukhovo,ru,55.069167,67.901944,12367
petushki,ru,55.926393,39.46104,15866
pevek,ru,69.700833,170.313333,4832
pichayevo,ru,53.236274,42.203232,3463
pilna,ru,55.553935,45.921938,7733
pindushi,ru,62.915187,34.579956,5053
pinega,ru,64.700136,43.393619,3620
pinerovka,ru,51.562,43.0689,3602
pinyug,ru,60.250949,47.784252,2915
pioner,ru,55.3166,85.9508,6015
pionerskiy,ru,54.950826,20.227479,11856
pionerskiy,ru,61.194722,62.868889,5348
pionerskiy,ru,57.105955,63.750453,3134
pirogovo,ru,56.779589,53.149543,3363
pirogovskiy,ru,55.978056,37.733611,6208
pirovskoye,ru,57.6188,92.2657,3241
pistsovo,ru,57.179039,40.529828,2775
pitelino,ru,54.577683,41.814484,2355
piterka,ru,50.680297,47.445395,5437
pitkyaranta,ru,61.573403,31.479152,13090
pizhanka,ru,57.460416,48.541998,3900
pizhma,ru,57.864183,47.117138,4266
planovskoye,ru,43.398456,44.194899,3482
plast,ru,54.327231,60.867323,17050
plastunovskaya,ru,45.295563,39.266709,9604
plastun,ru,44.756111,136.293889,6082
platnirovskaya,ru,45.395314,39.384203,11710
platonovka,ru,52.710584,41.951985,3761
plavsk,ru,53.709444,37.291944,16763
plekhanovo,ru,54.015056,37.717133,8841
plesetsk,ru,62.708043,40.291594,10870
pleshanovo,ru,52.833333,53.483333,3746
plotnikovo,ru,55.024722,85.943611,4983
plyussa,ru,58.416667,29.416667,3749
pochinki,ru,54.698746,44.86678,11724
pochinok,ru,54.346269,32.86212,9310
podbelsk,ru,53.604148,51.802263,3391
poddorye,ru,57.469472,31.115608,1913
podgorenskiy,ru,50.404976,39.642953,6652
podgornaya,ru,44.203056,43.429722,5336
podgornoye,ru,57.788611,82.651944,5024
podgornoye,ru,50.182586,39.522129,3826
podgorodnyaya pokrovka,ru,51.828077,54.987396,3123
podkletnoye,ru,51.589934,39.4623,3070
podkumskiy,ru,44.075556,43.210278,3702
podlesnoye,ru,51.8161,47.009,4149
podlesnyy,ru,53.940033,38.26872,1745
podolsk,ru,55.424185,37.554717,175326
podosinovets,ru,60.277581,47.06587,4106
podporozhye,ru,60.911242,34.170644,19658
podsineye,ru,53.665833,91.536389,3249
podstepki,ru,53.5151,49.1355,3140
podyuga,ru,61.095,40.864722,2977
pogar,ru,52.553993,33.259067,11242
pogranichnyy,ru,44.406389,131.376944,11930
poim,ru,53.026394,43.187214,3138
pokanayevka,ru,56.5161,97.661,723
pokhvistnevo,ru,53.6431,52.2211,27914
pokosnoye,ru,55.525833,101.053611,3110
pokoynoye,ru,44.809722,44.251667,9175
pokrovka,ru,56.233333,36.833333,390
pokrovka,ru,43.95,131.65,10614
pokrovo-prigorodnoye,ru,52.684049,41.417521,5012
pokrov,ru,55.917973,39.172416,15867
pokrovskoye,ru,43.288724,46.665274,3827
pokrovskoye,ru,52.4349,36.638008,4566
pokrovskoye,ru,47.415701,38.897063,12576
pokrovskoye,ru,56.4704,61.6092,3573
pokrovsk,ru,61.478056,129.127222,9763
pokrovsk-uralskiy,ru,60.139942,59.823393,1592
polazna,ru,58.294584,56.405459,12973
polessk,ru,54.86205,21.102791,7835
poletayevo,ru,55.0336,61.1138,6532
polevskoy,ru,56.442222,60.187778,65771
polotnyanyy zavod,ru,54.721389,35.966111,5679
polovinnoye,ru,54.791389,65.986389,5103
polovinnoye,ru,53.756713,79.243271,3530
poltavka,ru,54.36629,71.76319,7103
poltavskaya,ru,45.366144,38.211711,29009
polunochnoye,ru,60.869722,60.415278,2848
polyany,ru,54.718008,39.829325,6170
polyarnyye zori,ru,67.366111,32.498056,15092
polyarnyy,ru,69.198889,33.447778,17332
polysayevo,ru,54.6012,86.2459,28028
ponazyrevo,ru,58.357836,46.314211,4861
ponezhukay,ru,44.887612,39.38551,3390
pontonnyy,ru,59.786667,30.615278,9001
ponyri,ru,52.317453,36.302611,4591
poplevinskiy,ru,53.684676,39.54423,667
popova,ru,42.960278,131.722778,1285
poputnaya,ru,44.5125,41.4392,6279
porechye-rybnoye,ru,57.098053,39.383536,1836
poretskoye,ru,55.197423,46.329078,6420
porkhov,ru,57.765016,29.556121,11886
poronaysk,ru,49.216667,143.116667,16677
porosozero,ru,62.719118,32.727029,3436
poselki,ru,53.132364,46.503068,3069
posevnaya,ru,54.299,83.331,4268
poshekhonye,ru,58.499279,39.135306,6813
pospelikha,ru,51.95,81.766667,13586
posyet,ru,42.652954,130.797066,2857
potanino,ru,55.1786,61.6222,8717
potma,ru,53.933236,42.979056,4296
povarovo,ru,56.066667,37.05,7539
povenets,ru,62.848698,34.826211,2539
povolzhskiy,ru,53.5854,49.7629,8952
povorino,ru,51.1945,42.2457,18004
poyarkovo,ru,49.6,128.683333,7003
poykovskiy,ru,61.233333,73.333333,28080
pozhva,ru,59.091192,56.084673,3677
praskoveya,ru,44.744444,44.203056,11420
pravda,ru,46.939556,142.009033,2412
pravdinskiy,ru,56.066667,37.85,10372
pravdinsk,ru,54.442894,21.017853,4515
pravokubanskiy,ru,43.917209,41.884134,2971
pravokumskoye,ru,44.769444,44.647222,5117
predivinsk,ru,57.0631,93.4374,2028
predporozhnyy,ru,65.166667,143.2,239
pregradnaya,ru,43.953946,41.189103,6595
pregradnoye,ru,45.821834,41.746924,3671
preobrazheniye,ru,42.901944,133.906389,9113
preobrazhenskaya,ru,50.741611,43.051798,5475
priamurskiy,ru,48.521667,134.902778,3560
priargunsk,ru,50.3691,119.1012,7902
pribelskiy,ru,54.3842,56.4519,4969
pridonskoy,ru,51.684059,39.072696,16896
prigorodka,ru,52.044719,39.712385,3140
prigorodnoye,ru,43.253035,45.758077,4863
prigorodnyy,ru,51.766083,55.266478,3222
priiskovyy,ru,54.656111,88.687222,1174
priiskovyy,ru,51.933333,116.633333,1578
prikubanskiy,ru,45.0015,41.1795,3168
priladozhskiy,ru,59.85,31.483333,5159
primalkinskoye,ru,43.746667,44.008333,4873
primore,ru,54.941913,20.03745,859
primorka,ru,47.283954,39.064076,3780
primorskiy,ru,43.098333,131.5875,1708
primorsko-akhtarsk,ru,46.0497,38.1747,33103
primorsk,ru,54.739048,20.005529,2222
primorsk,ru,60.365806,28.618205,5107
primorsk,ru,49.265323,45.028888,3235
prirechnyy,ru,69.016556,30.274304,103
pristen,ru,51.235512,36.695937,5463
pritomskiy,ru,53.7482,87.3141,4261
priupskiy,ru,53.909603,37.735995,3324
privodino,ru,61.075994,46.502381,3140
privokzalnyy,ru,56.000107,35.921561,3617
privokzalnyy,ru,58.879602,60.730923,6116
privolnaya,ru,46.1389,38.6975,6566
privolnyy,ru,45.593056,42.031389,3554
privolzhskiy,ru,55.961346,48.415118,4110
privolzhskiy,ru,51.409444,46.048333,31849
privolzhsk,ru,57.386983,41.286655,17865
privolzhye,ru,52.8558,48.5929,7423
priyutnoye,ru,46.101111,43.507222,5632
priyutovo,ru,53.9,53.933333,20847
prochnookopskaya,ru,45.0666,41.1175,4916
progress,ru,49.741,129.6824,12578
prokhorovka,ru,51.037412,36.732524,10136
prokopyevsk,ru,53.9059,86.719,215272
prokudskoye,ru,55.0089,82.4574,6043
proletariy,ru,58.434231,31.704619,5240
proletarskiy,ru,50.7569,35.5194,8786
proletarskiy,ru,55.022194,37.390193,4069
proletarsk,ru,46.702886,41.727167,19494
promyshlennaya,ru,54.9159,85.6385,17216
promyshlennovskiy,ru,55.483333,86.2,6152
promyshlennyy,ru,67.583333,63.916667,1112
promysla,ru,58.564167,59.152778,728
pronsk,ru,54.1048,39.6092,4222
prosvet,ru,55.570278,65.0825,2961
protvino,ru,54.868205,37.215835,37330
provideniya,ru,64.383333,-173.3,2536
prudy,ru,57.573804,46.27176,3806
pryamitsyno,ru,51.6561,35.9314,5120
pryazha,ru,61.692584,33.621586,4156
przhevalskoye,ru,55.508745,31.848189,2055
psebay,ru,44.1234,40.8107,11174
psedakh,ru,43.467222,44.569167,6964
pshekhskaya,ru,44.695966,39.79665,4979
pskov,ru,57.8136,28.3496,201992
psygansu,ru,43.419444,43.793611,6885
psyzh,ru,44.233056,42.018333,6840
ptichye,ru,45.525204,41.716017,4680
puchezh,ru,56.978779,43.167615,9881
pudem,ru,58.304399,52.167539,2278
pudozh,ru,61.809882,36.534541,10605
puksoozero,ru,62.5903,40.6066,2086
purpe,ru,64.480278,76.689722,9099
pushchino,ru,54.833727,37.611379,20073
pushkino,ru,55.996111,37.901667,71653
pushkino,ru,51.235,46.974167,2728
pushkin,ru,59.722778,30.414167,82417
pushkinskiye gory,ru,57.020851,28.910296,5920
pustoshka,ru,56.335474,29.369008,5253
putevka,ru,53.258333,34.287778,3656
puteyets,ru,65.17157,57.091014,1223
putyatino,ru,54.159976,41.116902,3044
pyaozerskiy,ru,65.766361,31.100852,2534
pyatigorskiy,ru,43.974167,43.258333,4997
pyatigorsk,ru,44.048611,43.059444,142868
pyatnitskoye,ru,50.4233,37.8273,4855
pyatovskiy,ru,54.68908,36.056338,2986
pychas,ru,56.503318,52.440877,3183
pyra,ru,56.295273,43.35274,1991
pyshchug,ru,58.887259,45.713413,3226
pyshma,ru,56.952263,63.251291,10094
pytalovo,ru,57.067905,27.913843,6767
radchenko,ru,56.680271,36.371778,2022
radishchevo,ru,52.854592,47.876437,4845
raditsa-krylovka,ru,53.317124,34.35742,3443
radovitskiy,ru,55.128198,39.795601,1887
raduzhnyy,ru,59.483333,49.65,9514
rakhya,ru,60.091148,30.837778,3140
rakitnoye,ru,50.8389,35.8515,10596
ramasukha,ru,52.738782,33.544128,553
ramenskoye,ru,55.566944,38.230278,3830
rameshki,ru,57.343895,36.045346,4110
ramon,ru,51.915695,39.336087,7928
rasshevatskaya,ru,45.574802,41.034958,5686
rasskazovo,ru,52.655986,41.88461,45957
rassvet,ru,56.999,91.4724,3454
rassvet,ru,46.7428,41.2342,4765
raychikhinsk,ru,49.7838,129.4121,23746
rayevskaya,ru,44.835714,37.555765,8518
rayevskiy,ru,54.0658,54.9468,20060
razdolinsk,ru,58.421111,94.665833,2762
razdolnaya,ru,45.378276,39.556374,3190
razdolnoye,ru,43.55,131.916667,7648
razumnoye,ru,50.534392,36.68462,15529
razvilka,ru,55.59209,37.740853,8701
razvilnoye,ru,46.237791,41.295919,5844
rebrikha,ru,53.009167,82.289722,8858
rechitsy,ru,55.597537,38.471343,3436
redkino,ru,56.647541,36.296737,11507
reftinskiy,ru,57.090133,61.676919,17673
remontnoye,ru,46.5614,43.6501,7374
repino,ru,60.168833,29.870195,1968
repnoye,ru,51.5921,43.1861,3131
reshetikha,ru,56.215664,43.288021,7356
reshetnikovo,ru,56.45,36.566667,3192
rettikhovka,ru,44.168333,132.766944,2712
reutov,ru,55.761111,37.8575,78371
revda,ru,67.937101,34.561494,9780
revda,ru,56.800968,59.930278,61786
revyakino,ru,54.365167,37.662494,3220
rezh,ru,57.3174,61.3355,39217
rochegda,ru,62.8,43.25,2362
rodino,ru,52.5,80.25,9537
rodionovo-nesvetayskaya,ru,47.610333,39.71212,6188
rodniki,ru,57.105131,41.73048,27681
rodniki,ru,55.652041,38.066846,3710
rodnikovskaya,ru,44.764444,40.665556,8925
rognedino,ru,53.801468,33.557597,3287
rogovatoye,ru,51.23,38.3818,3062
rogovskaya,ru,45.731166,38.739597,8435
romanovka,ru,60.044301,30.713997,5647
romanovka,ru,51.744271,42.752697,7746
romanovo,ru,52.6182,81.2271,6056
romanovskaya,ru,47.5426,42.0285,6885
romny,ru,50.724984,129.289379,3413
romodanovo,ru,54.42753,45.329622,9646
roshal,ru,55.668534,39.874879,21951
roshchino,ru,55.3093,61.2635,5231
roshchino,ru,60.247426,29.613078,9346
roshni-chu,ru,43.089536,45.454349,4253
roslavl,ru,53.952778,32.863889,56972
roslyakovo,ru,69.04303,33.199061,8921
rossosh,ru,51.1209,38.5116,64324
rostovka,ru,55.3842,71.88913,5423
rostov-na-donu,ru,47.23135,39.723284,1074495
rostov,ru,57.191402,39.41394,33804
rovenki,ru,49.922268,38.891443,9867
rovnoye,ru,50.776504,46.050855,5228
roza,ru,54.9163,61.4586,14491
rozhdestveno,ru,55.854436,37.049351,3062
rozhdestveno,ru,53.237446,50.059706,5004
rtishchevo,ru,52.260412,43.78745,44014
rubtsovsk,ru,51.5,81.25,161067
rudnaya pristan,ru,44.3614,135.8116,2332
rudnichnyy,ru,56.0837,86.2517,4308
rudnichnyy,ru,59.617016,52.470326,5555
rudnichnyy,ru,59.701183,60.288172,4201
rudnichnyy,ru,59.000819,57.648561,875
rudnogorsk,ru,57.2639,103.7519,4441
rudnya,ru,54.946977,31.093395,9615
rudnya,ru,50.798981,44.55856,8062
rudnyy,ru,44.282778,134.959444,2567
russkaya polyana,ru,53.779444,73.880556,6454
russkiy aktash,ru,55.0384,52.1214,4195
russkiy kameshkir,ru,52.859548,46.088611,5305
russkiy,ru,43.014722,131.864167,5080
russko-vysotskoye,ru,59.699634,29.944036,4711
russkoye,ru,43.839722,44.615,4507
rutul,ru,41.535663,47.423908,4237
ruza,ru,55.698977,36.195219,13480
ryabovo,ru,59.4,31.133333,3292
ryazanovskiy,ru,55.133302,39.55141,2305
ryazan,ru,54.6269,39.6916,520177
ryazanskaya,ru,44.955279,39.588938,5157
ryazhsk,ru,53.7038,40.1109,22041
rybachiy,ru,55.154559,20.851537,973
rybinsk,ru,58.044598,38.842594,216726
rybnaya sloboda,ru,55.461291,50.140899,7190
rybnoye,ru,54.727742,39.517314,19159
rylsk,ru,51.5655,34.6822,17211
ryzdvyanyy,ru,45.2656,41.8389,7602
rzhaksa,ru,52.133839,42.026402,5692
rzhanitsa,ru,53.428443,33.922968,5281
rzhavki,ru,56,37.23,4084
rzhev,ru,56.262413,34.328168,62247
sabnova,ru,42.076173,48.247956,3598
sadon,ru,42.852621,44.006496,754
sadovoye,ru,47.7772,44.5208,6333
sadovoye,ru,51.531111,40.501944,5011
sadovyy,ru,56.763744,60.549384,2968
safakulevo,ru,54.9901,62.5442,4189
safonovo,ru,69.060428,33.295228,4578
safonovo,ru,55.110867,33.232917,46638
sagopshi,ru,43.485146,44.590633,11848
saint petersburg,ru,59.894444,30.264167,4039751
sakharovo,ru,56.899493,36.050153,3790
sakmara,ru,51.984377,55.333799,4594
salair,ru,54.2312,85.7972,9096
salavat,ru,53.38365,55.907729,159896
salekhard,ru,66.53,66.601944,38026
salsk,ru,46.4455,41.6149,61703
saltykovka,ru,55.766794,37.935327,4573
salym,ru,60.0625,71.478889,5605
samagaltay,ru,50.6022,95.0047,3477
samara,ru,53.1835,50.1182,1134742
samarskoye,ru,46.937,39.6881,10638
samashki,ru,43.290556,45.301389,10848
sambek,ru,47.743056,39.830833,5278
samoded,ru,63.6083,40.5111,1928
samoylovka,ru,51.184,43.7081,8584
samur,ru,41.825267,48.485966,3730
samus,ru,56.7475,84.699167,5706
sanchursk,ru,56.941254,47.249874,5544
sandata,ru,46.270809,41.758335,4047
sandovo,ru,58.460224,36.412774,3807
sangar,ru,63.924167,127.473889,4633
sapernoye,ru,60.71673,29.950458,3280
sapernyy,ru,59.776111,30.661389,1371
sapozhok,ru,53.941944,40.680556,4283
sarai,ru,53.745766,41.021257,6439
sarana,ru,56.47728,57.725865,2640
saransk,ru,54.1838,45.1749,303397
sarany,ru,58.533333,58.766667,1224
sarapulka,ru,56.8678,61.0552,878
sarapul,ru,56.470977,53.803603,101346
saratov,ru,51.540556,46.008611,863734
saratovskaya,ru,44.707521,39.221556,6117
sargatskoye,ru,55.610065,73.497164,8285
sarmakovo,ru,43.745556,43.200278,9588
sarmanovo,ru,55.255285,52.589067,6339
sars,ru,56.474884,57.117333,5404
saryg-sep,ru,51.5,95.6,4582
sarylakh,ru,64.416667,142.75,189
sary-tyuz,ru,43.901811,41.895231,3188
saskylakh,ru,71.916667,114.083333,1920
sasovo,ru,54.353688,41.919859,29859
